Date,Title,URL,Has Alignment,Turkey,North Macedonia,Montenegro,Serbia,Albania,Ukraine,Moldova,Bosnia and Herzegovina,Georgia,Iceland,Liechtenstein,Norway,Armenia,Azerbaijan,Andorra,Monaco,San Marino,UK
2025-08-06,EU non-papers on the 20-year review of the World Summit on the Information Society (WSIS+20 review),https://www.eeas.europa.eu/delegations/un-new-york/eu-non-papers-20-year-review-world-summit-information-society-wsis20-review_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-10,EU Statement – 3rd Preparatory Committee for the 4th Financing for Development Conference,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-3rd-preparatory-committee-4th-financing-development-conference_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-10,EU Statement – 69th UN Commission on the Status of Women: Opening Statement,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-69th-un-commission-status-women-opening-statement_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-03,EU Statement – Annual Session of Executive Boards of UNDP/UNFPA/UNOPS: UNFPA Segment,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-annual-session-executive-boards-undpunfpaunops-unfpa-segment_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-31,EU Statement – ECOSOC: Organizational session for 2026,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-ecosoc-organizational-session-2026_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-15,EU Statement – Informal Briefing by USG/ERC Fletcher: Humanitarian landscape and reset,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-informal-briefing-usgerc-fletcher-humanitarian-landscape-and-reset_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2025-06-04,"EU Statement – Joint Executive Board of UNDP, UNFPA, and UNOPS: UNOPS Segment",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-joint-executive-board-undp-unfpa-and-unops-unops-segment_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-15,EU Statement – Joint UNGA Second Committee-ECOSOC Meeting: Fostering sustainable and resilient societies in uncertain times,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-joint-unga-second-committee-ecosoc-meeting-fostering-sustainable-and-resilient_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04,EU Statement – Open-Ended Working Group on ICT: International Law,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-open-ended-working-group-ict-international-law_en,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False
2025-05-09,EU Statement – Presentation of the World Social Summit Political Declaration Zero Draft at ambassadorial level,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-presentation-world-social-summit-political-declaration-zero-draft-ambassadorial-level_en,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False
2025-08-06,EU Statement – Third UN Conference on Landlocked Developing Countries,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-third-un-conference-landlocked-developing-countries_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-28,EU Statement – UN 2025 High-level Political Forum on Sustainable Development: Second informal consultation – inter-governmental negotiations on the Ministerial Declaration,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-2025-high-level-political-forum-sustainable-development-second-informal_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-05,EU Statement – UN 5th Committee Second Resumed Session: Organisation of Work,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-5th-committee-second-resumed-session-organisation-work_en,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False
2025-05-14,EU Statement – UN Ad Hoc Working Group on GA Revitalization: Informal meeting on the Elements Paper,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ad-hoc-working-group-ga-revitalization-informal-meeting-elements-paper_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-20,EU Statement – UN Ad Hoc Working Group on General Assembly Revitalization: Selection and Appointment of the Secretary-General and other Executive Heads,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ad-hoc-working-group-general-assembly-revitalization-selection-and-appointment_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False
2025-04-08,EU Statement – UN Commission on Population and Development: General Debate,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-commission-population-and-development-general-debate_en,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False
2025-05-09,EU Statement – UN Committee on Information: Closing plenary meeting,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-committee-information-closing-plenary-meeting_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-04-07,EU Statement – UN Disarmament Commission: General Debate,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-disarmament-commission-general-debate-0_en,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False
2025-07-24,EU Statement – UN ECOSOC High-Level Segment: the UN at 80,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ecosoc-high-level-segment-un-80_en,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,True,False
2025-05-21,EU Statement – UN ECOSOC Operational Activities Segment: Dialogue with the UN Deputy Secretary-General on Development Coordination,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ecosoc-operational-activities-segment-dialogue-un-deputy-secretary-general_en,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2025-05-20,EU Statement – UN ECOSOC Operational Activities Segment: High-level Dialogue with the UN Secretary-General,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ecosoc-operational-activities-segment-high-level-dialogue-un-secretary-general_en,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2025-05-06,EU Statement – UN ECOSOC: Special meeting on Artificial Intelligence,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ecosoc-special-meeting-artificial-intelligence_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-03-12,EU Statement – UN Fifth Committee: Improving the financial situation of the UN,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-fifth-committee-improving-financial-situation-un-0_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False
2024-12-04,EU Statement – UN General Assembly 10th Emergency Special Session: Illegal Israeli actions in occupied East Jerusalem and the rest of the Occupied Palestinian Territory,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-10th-emergency-special-session-illegal-israeli-actions-occupied-0_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False
2024-10-23,EU Statement – UN General Assembly 1st Committee: Conventional Weapons,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-conventional-weapons-0_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False
2024-10-29,EU Statement – UN General Assembly 1st Committee: Disarmament Machinery,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-disarmament-machinery-0_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False
2024-10-25,EU Statement – UN General Assembly 1st Committee: Disarmament Measures and International Security,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-disarmament-measures-and-international-security_en,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False
2024-10-08,EU Statement – UN General Assembly 1st Committee: General Statement,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-general-statement_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False
2024-10-18,EU Statement – UN General Assembly 1st Committee: Nuclear Weapons,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-nuclear-weapons-0_en,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False
2024-10-22,EU Statement – UN General Assembly 1st Committee: Other Weapons of Mass Destruction,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-other-weapons-mass-destruction-1_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False
2024-10-30,EU Statement – UN General Assembly 1st Committee: Outer Space,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-outer-space-0_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False
2024-10-28,EU Statement – UN General Assembly 1st Committee: Regional Disarmament and Security,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-1st-committee-regional-disarmament-and-security-1_en,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False
2024-11-22,EU Statement – UN General Assembly 2nd Committee: Entrepreneurship for Sustainable Development,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-entrepreneurship-sustainable-development_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-11-22,EU Statement – UN General Assembly 2nd Committee: Follow-up to and implementation of the SIDS Accelerated Modalities of Action (SAMOA) Pathway,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-follow-and-implementation-sids-accelerated_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-12-03,EU Statement – UN General Assembly 2nd Committee: Follow up to the International Conferences on Financing for Development,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-follow-international-conferences-financing_en,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2024-11-27,EU Statement – UN General Assembly 2nd Committee: Follow-Up to the third UN Conference on Landlocked Developing Countries,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-follow-third-un-conference-landlocked-developing_en,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 2nd Committee: General Debate,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-general-debate-1_en,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-10-25,EU Statement – UN General Assembly 2nd Committee: Informal meeting on Programme planning,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-informal-meeting-programme-planning_en,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False
2024-10-09,EU Statement – UN General Assembly 2nd Committee: Operational Activities for development,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-operational-activities-development_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-11-25,EU Statement – UN General Assembly 2nd Committee: Promoting sustainable consumption and production,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-promoting-sustainable-consumption-and-production_en,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False
2024-11-26,EU Statement – UN General Assembly 2nd Committee: UN Environment Assembly Report,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-un-environment-assembly-report_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-11-20,EU Statement – UN General Assembly 3rd Committee: Before adoption of the resolution on human rights of Rohingya Muslims and other minorities in Myanmar,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-adoption-resolution-human-rights-rohingya-muslims_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-08,EU Statement – UN General Assembly 3rd Committee: Advancement of Women,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-advancement-women-1_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False
2024-10-22,EU Statement – UN General Assembly 3rd Committee: Agenda item 71: Human Rights,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-agenda-item-71-human-rights_en,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
2024-11-05,"EU Statement – UN General Assembly 3rd Committee: Elimination of racism and racial discrimination, xenophobia and related intolerance",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-elimination-racism-and-racial-discrimination_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-11-06,EU Statement – UN General Assembly 3rd Committee: General Debate on UNHCR,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-general-debate-unhcr_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue with the ASG for Human Rights,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-asg-human-rights_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on contemporary forms of slavery,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-contemporary-forms-slavery_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on the Durban Declaration and Programme of Action,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-durban-declaration-and_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on Human Rights Defenders,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-human-rights-defenders-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on the Human Rights of Internally Displaced Persons,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-human-rights-internally-1_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on Sexual Orientation and Gender Identity,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-sexual-orientation-and-gender_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-02,EU Statement – UN General Assembly 2nd Committee: Implementation of the Convention on Biological Diversity,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-implementation-convention-biological-diversity_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-11-27,EU Statement – UN General Assembly 2nd Committee: Quadrennial comprehensive policy review of operational activities for development of the UN system,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2nd-committee-quadrennial-comprehensive-policy-review-operational_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-11-05,EU Statement – UN General Assembly 3rd Committee: Interactive dialogue with ASG Brands Kehris,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-asg-brands-kehris_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-28,"EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on extrajudicial, summary or arbitrary executions",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-extrajudicial-summary-or_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,EU Statement – UN General Assembly 3rd Committee: Interactive dialogue on human rights in Afghanistan,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-human-rights-afghanistan_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,EU Statement – UN General Assembly 3rd Committee: Interactive dialogue on human rights in Iran,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-human-rights-iran_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-31,EU Statement – UN General Assembly 3rd Committee: Interactive dialogue on human rights in Somalia,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-human-rights-somalia_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on leprosy (Hansen’s disease),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-leprosy-hansen%E2%80%99s-disease_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on minority issues,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-minority-issues-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on Older Persons,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-older-persons-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on People of African Descent,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-people-african-descent_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-18,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on the Right to Food,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-right-food-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-22,"EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on Trafficking in Persons, especially women and children",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-trafficking-persons-especially_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue with UN DESA,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-un-desa_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue with UNESCO,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-unesco_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-08,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue with UNFPA,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-unfpa_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,EU Statement – UN General Assembly 3rd Committee: Interactive Dialogue on the use of mercenaries,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-interactive-dialogue-use-mercenaries_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-20,EU Statement – UN General Assembly 3rd Committee: Introduction for action on draft resolution on human rights in the DPRK,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-introduction-action-draft-resolution-human-rights_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,EU Statement – UN General Assembly 3rd Committee: Report of the UN High Commissioner for Refugees,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-report-un-high-commissioner-refugees_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-16,EU Statement – UN General Assembly 3rd Committee: Rights of Indigenous Peoples,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-rights-indigenous-peoples-0_en,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 3rd Committee: Social Development,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-3rd-committee-social-development-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,EU Statement – UN General Assembly 4th Committee: Comprehensive review of Peacekeeping Operations,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-comprehensive-review-peacekeeping-operations-0_en,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-11-13,EU Statement – UN General Assembly 4th Committee: Interactive Dialogue with UNRWA Commissioner General,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-interactive-dialogue-unrwa-commissioner-general-0_en,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False
2024-11-13,EU Statement – UN General Assembly 4th Committee: Interactive Dialogue with UNRWA Commissioner General,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-interactive-dialogue_en,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False
2024-10-29,EU Statement – UN General Assembly 4th Committee: International cooperation in the peaceful uses of outer space,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-international-cooperation-peaceful-uses-outer-space_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False
2024-11-22,EU Statement – UN General Assembly 4th Committee: Israeli practices and settlement activities affecting the rights of the Palestinian people and other Arabs of the occupied territories,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-israeli-practices-and-settlement-activities-1_en,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
2024-11-05,EU Statement – UN General Assembly 4th Committee: Questions relating to information,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-questions-relating-information-1_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-11-13,EU Statement – UN General Assembly 4th Committee: UNRWA,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-4th-committee-unrwa_en,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False
2024-12-24,EU Statement – UN General Assembly 5th Committee: Closing formal meeting,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-closing-formal-meeting_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-07,EU Statement – UN General Assembly 5th Committee: Organization of Work,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-organization-work-1_en,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
2024-10-16,EU Statement – UN General Assembly 5th Committee: Programme plan and programme budget for 2025,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-programme-plan-and-programme-budget-2025_en,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False
2024-10-07,EU Statement – UN General Assembly 5th Committee: Scales of Assessment,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-scales-assessment_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
2024-10-09,EU Statement – UN General Assembly 5th Committee: Special Political Missions,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-special-political-missions-0_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-10-15,EU Statement – UN General Assembly 6th Committee: Administration of Justice at the UN,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-administration-justice-un_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False
2024-11-04,EU Statement – UN General Assembly 6th Committee: Host Country Relations,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-host-country-relations_en,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
2024-10-16,EU Statement – UN General Assembly 6th Committee: International Residual Mechanism for Criminal Tribunals,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-international-residual-mechanism-criminal-tribunals-1_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False
2024-11-04,EU Statement – UN General Assembly 6th Committee: Protocols Additional to the Geneva Conventions,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-protocols-additional-geneva-conventions_en,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False
2024-10-21,EU Statement – UN General Assembly 6th Committee: Report of the ILC on the work of its 75th session Chp X (Sea-Level Rise in Relation to International Law),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-report-ilc-work-its-75th-session-chp-x-sea-level_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False
2024-10-29,EU Statement – UN General Assembly 6th Committee: Report of the International Law Commission – Piracy and armed robbery at sea,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-6th-committee-report-international-law-commission-%E2%80%93-piracy-and_en,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
